time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656331310,c1e95a,43.6881812144134,-79.62288992745533,,,,SWP269  ,True,False,False,,,,1656331306.208,1656331306.208
1656331310,c01e28,43.71070861816406,-79.61095765579574,74.61566430136524,226.95568139752288,-2.9260800000000002,ACA401  ,False,False,False,1076,297.18,289.56,1656331309.702,1656331309.942
1656331310,aa395b,43.106781005859375,-79.21896291333576,194.26375447899966,287.57125877832243,-0.65024,SKW3017 ,False,False,False,1150,10980.42,11353.8,1656331309.487,1656331309.998
1656331310,c038ac,43.67961560265493,-79.61788722446988,,,,ACA185  ,True,False,False,,,,1656331309.756,1656331309.756
1656331310,c1e847,43.66056409932799,-79.61499350411549,,,,BMN74   ,True,False,False,,,,1656331309.702,1656331309.702
1656331310,78149e,43.67947594594147,-79.6523012433733,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,144.78,,1656331305.488,1656331309.644
1656331310,c07eda,43.87477111816406,-79.68549861464385,148.82465700411285,92.57558255631632,-7.477760000000001,WJA520  ,False,False,False,7165,2118.36,2133.6,1656331309.998,1656331309.998
1656331310,c066f4,43.68161734888109,-79.61554936000277,,,,ACA402  ,True,False,False,2214,144.78,,1656331288.691,1656331307.289
1656331310,c1e7e3,43.66832668498411,-79.60408891950334,,,,RED3    ,True,False,False,,,,1656331285.482,1656331285.482
1656331310,c063c3,43.70050048828125,-80.1749650822129,93.16551012994772,178.10138762934116,-2.9260800000000002,CGLUG   ,False,False,False,0654,1143.0,1135.38,1656331309.925,1656331309.925
1656331310,c060b3,43.38254249702066,-79.13314819335938,120.00226460020313,339.1564720975483,-4.8768,POE118  ,False,False,False,4361,1508.76,1524.0,1656331309.644,1656331309.942
1656331310,c0371f,43.61004638671875,-79.87347979878268,147.80576859486413,331.2940474565989,3.5763200000000004,WJA701  ,False,False,False,2244,3238.5,3261.36,1656331309.972,1656331309.998
1656331310,a162fc,43.74713962360964,-79.06664167131697,215.7655656926856,46.25586145977557,-11.05408,N189K   ,False,False,False,6640,4229.1,4267.200000000001,1656331309.983,1656331309.997
1656331310,c05bd5,43.678812576552566,-79.62150028773715,,,,ACA604  ,True,False,False,3276,,,1656331309.487,1656331309.487
1656331310,c082c8,43.694768356064614,-79.63799612862726,0.0,0.0,0.0,RAG200  ,False,False,False,6337,144.78,137.16,1656331309.487,1656331309.983
1656331310,c01d3c,43.6768798828125,-79.6193890238917,,,,WSW748  ,True,False,False,0533,,,1656331309.756,1656331309.756
1656331310,c1e7e7,43.66703796386719,-79.62301387343297,,,,,True,False,False,,,,1656331301.236,1656331301.236
1656331310,a70812,43.59745788574219,-79.6922692587209,124.70360254632325,205.93080646265187,6.827520000000001,JIA5117 ,False,False,False,0546,1272.54,1264.92,1656331309.811,1656331309.998
1656331310,a6f280,43.770172119140625,-79.52460000681322,87.27523886626273,230.02146104220185,-4.55168,LXJ547  ,False,False,False,4123,822.96,815.34,1656331309.868,1656331309.998
1656331310,c07f2e,43.6868777517545,-79.63170187813893,,,,WEN3218 ,True,False,False,3414,,,1656331309.759,1656331309.759
1656331310,ac71e7,43.673784934868245,-79.59942953927174,,,,AAL1746 ,True,False,False,2237,152.4,,1656331308.804,1656331309.925
1656331310,c08048,43.54156494140625,-79.61287387581757,162.5488373844945,102.05676253383264,22.10816,HRT119  ,False,False,False,6320,2209.8,2247.9,1656331309.983,1656331309.983
1656331310,c06973,43.94284523139566,-80.28344290597101,52.77001955437379,29.81416273779868,0.0,CGNYG   ,False,False,False,1200,883.9200000000001,876.3000000000001,1656331309.868,1656331309.924
1656331310,a1094c,43.25733947753906,-79.27702437999636,146.63097982226597,309.1621145477107,-7.80288,EDV4942 ,False,False,False,7135,4061.46,4122.42,1656331309.574,1656331309.998
1656331310,a73db7,43.138934636520126,-79.69757080078125,123.81332274869965,274.289153328819,0.0,N566FF  ,False,False,False,3413,9144.0,9441.18,1656331309.867,1656331309.992
1656331310,c040c5,43.674797446040785,-79.60677010672435,,,,ROU1790 ,True,False,False,2231,152.4,,1656331308.792,1656331309.867
1656331310,c0636a,43.63504183494438,-79.37229701450894,53.19709168132454,251.38983527217266,-4.8768,POE532  ,False,False,False,5537,144.78,152.4,1656331309.907,1656331309.907
1656331320,c040c5,43.675472259521484,-79.60579983023712,,,,ROU1790 ,True,False,False,2231,,,1656331319.927,1656331319.927
1656331320,c0636a,43.633575439453125,-79.37832854514897,51.08301991152207,251.20011484134733,-3.5763200000000004,POE532  ,False,False,False,5537,121.92,106.68,1656331319.769,1656331319.902
1656331320,a73db7,43.139726024563025,-79.71241542271207,123.81332274869965,274.289153328819,-0.32512,N566FF  ,False,False,False,3413,9144.0,9441.18,1656331319.579,1656331319.895
1656331320,c066f4,43.68161734888109,-79.61554936000277,,,,ACA402  ,True,False,False,2214,,,1656331288.691,1656331319.465
1656331320,c07eda,43.87418068061441,-79.66683523995539,146.7689888767228,92.6116813778984,-7.152640000000001,WJA520  ,False,False,False,7165,2042.16,2057.4,1656331319.927,1656331319.983
1656331320,78149e,43.68006134033203,-79.65146974075674,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,144.78,,1656331315.774,1656331319.879
1656331320,c04167,43.963623046875,-79.52645235283427,92.1199574101391,317.4895529219991,5.52704,CFYTY   ,False,False,False,6353,5715.0,5829.3,1656331319.848,1656331319.997
1656331320,c01e28,43.70608054985434,-79.61772373744418,75.34277830248938,226.93680038622105,-4.55168,ACA401  ,False,False,False,1076,259.08000000000004,251.46000000000004,1656331319.664,1656331319.981
1656331320,c038ac,43.67961502075195,-79.61788798487464,,,,ACA185  ,True,False,False,,,,1656331319.927,1656331319.927
1656331320,c1e805,43.672428131103516,-79.66143408487011,,,,MTC27   ,True,False,False,,,,1656331310.182,1656331310.182
1656331320,aa395b,43.11140441894531,-79.24291566360824,194.46051248029084,282.5288077091515,0.0,SKW3017 ,False,False,False,1150,10972.800000000001,11346.18,1656331319.869,1656331319.997
1656331320,c1e95a,43.6881812144134,-79.62288992745533,,,,SWP269  ,True,False,False,,,,1656331306.208,1656331306.208
1656331320,c1e865,43.694984436035156,-79.63925383811774,,,,SAF208  ,True,False,False,,,,1656331312.095,1656331312.095
1656331320,c1e847,43.660789489746094,-79.61455056833665,,,,BMN74   ,True,False,False,,,,1656331313.593,1656331313.593
1656331320,c082c8,43.694768356064614,-79.63799612862726,0.0,0.0,0.0,RAG200  ,False,False,False,6337,144.78,137.16,1656331319.768,1656331319.981
1656331320,a6f280,43.765155339645126,-79.5325142996652,87.06879212209573,228.11343874805723,-4.55168,LXJ547  ,False,False,False,4123,777.24,769.62,1656331319.58,1656331319.927
1656331320,c08048,43.539935613082626,-79.5935276576451,163.34143840767283,93.24989829887426,22.7584,HRT119  ,False,False,False,6320,2430.78,2468.88,1656331319.88,1656331319.982
1656331320,a1094c,43.2659912109375,-79.29158765216204,146.30664355994895,309.00590705089155,-7.80288,EDV4942 ,False,False,False,7135,3985.26,4046.2200000000003,1656331319.982,1656331319.982
1656331320,a70812,43.586441298662606,-79.69711303710938,128.26482774950546,193.9247732204094,7.152640000000001,JIA5117 ,False,False,False,0546,1333.5,1333.5,1656331319.869,1656331319.997
1656331320,c1e7e7,43.66703796386719,-79.62301387343297,,,,MTC25   ,True,False,False,,,,1656331311.575,1656331312.652
1656331320,ac71e7,43.67093361030191,-79.60353306361607,50.57536614399781,226.23640760285616,0.0,AAL1746 ,False,False,False,2237,152.4,137.16,1656331319.664,1656331319.868
1656331320,c07f2e,43.68645878161414,-79.63112967354908,,,,WEN3218 ,True,False,False,3414,144.78,,1656331319.553,1656331319.691
1656331320,c01d3c,43.67633366988877,-79.61865561349049,,,,WSW748  ,True,False,False,0533,,,1656331319.365,1656331319.365
1656331320,c06973,43.946429753707626,-80.28043474469865,53.82274313450269,31.715133515097804,0.32512,CGNYG   ,False,False,False,1200,883.9200000000001,876.3000000000001,1656331318.778,1656331319.691
1656331320,c1e7e3,43.66831970214844,-79.60409120071766,,,,RED3    ,True,False,False,,,,1656331317.387,1656331317.387
1656331320,c05bd5,43.67860309148239,-79.62151663643971,,,,ACA604  ,True,False,False,3276,,,1656331314.742,1656331314.742
1656331320,c060b3,43.392791748046875,-79.13848167242003,119.52162823314869,339.06872330187485,-5.20192,POE118  ,False,False,False,4361,1455.42,1470.66,1656331319.768,1656331319.963
1656331320,a162fc,43.760500115863344,-79.0472848074777,215.03820736275588,46.260110045941715,-11.05408,N189K   ,False,False,False,6640,4122.42,4160.52,1656331319.981,1656331319.981
1656331320,c0371f,43.62199401855469,-79.88254990688586,155.8977534927153,330.9821239596826,5.8521600000000005,WJA701  ,False,False,False,2244,3299.46,3322.32,1656331319.868,1656331319.996
1656331320,c063c3,43.69221496582031,-80.17464571220927,92.65135011782233,178.09084756700364,-2.9260800000000002,CGLUG   ,False,False,False,0654,1112.52,1104.9,1656331319.869,1656331319.878
1656331330,c060b3,43.402679443359375,-79.1437193404796,118.37690678558072,339.12338153626536,-4.8768,POE118  ,False,False,False,4361,1409.7,1424.94,1656331329.684,1656331329.956
1656331330,c063c3,43.68410789360434,-80.17436436244418,92.12139385547191,178.39997528485225,-2.60096,CGLUG   ,False,False,False,0654,1089.66,1082.0400000000002,1656331329.596,1656331329.956
1656331330,c0371f,43.63453674316406,-79.89200325899344,165.04995933006433,331.51781425295957,6.502400000000001,WJA701  ,False,False,False,2244,3345.1800000000003,3368.0400000000004,1656331329.762,1656331329.986
1656331330,c05bd5,43.67817248328257,-79.62104252406527,,,,ACA604  ,True,False,False,3276,152.4,,1656331328.349,1656331329.596
1656331330,a162fc,43.773581294690146,-79.02851649693082,213.56862449443253,46.07356016388611,-11.704320000000001,N189K   ,False,False,False,6640,4008.1200000000003,4038.6000000000004,1656331329.958,1656331329.958
1656331330,c066f4,43.68161734888109,-79.61554936000277,,,,ACA402  ,True,False,False,2214,144.78,,1656331288.691,1656331326.316
1656331330,c07eda,43.873626708984375,-79.64883493822674,144.71338066513297,92.64880575945864,-11.3792,WJA520  ,False,False,False,7165,1950.72,1965.96,1656331329.958,1656331329.958
1656331330,c0636a,43.6322021484375,-79.38406808035717,52.546368854335576,251.74243692461025,-3.5763200000000004,POE532  ,False,False,False,5537,91.44,76.2,1656331329.386,1656331329.973
1656331330,a73db7,43.14056396484375,-79.72803869912786,123.81332274869965,274.289153328819,0.0,N566FF  ,False,False,False,3413,9144.0,9433.56,1656331329.933,1656331329.956
1656331330,c040c5,43.67610168457031,-79.60487365722656,,,,ROU1790 ,True,False,False,2231,,,1656331329.347,1656331329.705
1656331330,c1e7e3,43.66831970214844,-79.60410716921785,,,,RED3    ,True,False,False,,,,1656331329.763,1656331329.763
1656331330,aa395b,43.114261950476696,-79.2657034737723,194.11383960415378,277.614711942031,0.0,SKW3017 ,False,False,False,1150,10972.800000000001,11346.18,1656331329.595,1656331329.987
1656331330,c04167,43.96989208156779,-79.53441074916293,91.39311586854502,317.5093647398517,5.52704,CFYTY   ,False,False,False,6353,5768.34,5882.64,1656331329.987,1656331329.987
1656331330,78149e,43.680663028005824,-79.65058462960377,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,,,1656331326.055,1656331329.823
1656331330,c1e805,43.672428131103516,-79.66143408487011,,,,MTC27   ,True,False,False,,,,1656331310.182,1656331310.182
1656331330,c1e847,43.660789489746094,-79.61455056833665,,,,BMN74   ,True,False,False,,,,1656331313.593,1656331313.593
1656331330,c01e28,43.70142532607256,-79.62445940290178,74.2654750957283,227.24574256589509,-2.60096,ACA401  ,False,False,False,1076,220.98000000000002,213.36,1656331329.708,1656331329.987
1656331330,c038ac,43.67961502075195,-79.61788798487464,,,,ACA185  ,True,False,False,,,,1656331325.26,1656331329.414
1656331330,c1e95a,43.6881812144134,-79.62288992745533,,,,SWP269  ,True,False,False,,,,1656331306.208,1656331306.208
1656331330,c1e865,43.6944465637207,-79.64085068813591,,,,SAF208  ,True,False,False,,,,1656331322.526,1656331323.588
1656331330,c08048,43.53933043399099,-79.57325526646207,164.24385068498754,92.33364642376358,22.10816,HRT119  ,False,False,False,6320,2651.76,2697.4800000000005,1656331329.958,1656331329.987
1656331330,a1094c,43.27423095703125,-79.30557605832121,146.30664355994895,309.00590705089155,-8.128,EDV4942 ,False,False,False,7135,3909.0600000000004,3962.4000000000005,1656331329.933,1656331329.956
1656331330,ac71e7,43.66703796386719,-79.60923305777612,68.77598738329918,226.51540790002213,0.32512,AAL1746 ,False,False,False,2237,137.16,137.16,1656331329.498,1656331329.498
1656331330,a6f280,43.75968933105469,-79.54063238099559,86.23192518339245,226.20859243202685,-5.52704,LXJ547  ,False,False,False,4123,731.52,716.28,1656331329.874,1656331329.973
1656331330,c01d3c,43.67584991455078,-79.61803170137625,,,,WSW748  ,True,False,False,0533,,,1656331327.345,1656331327.345
1656331330,c07f2e,43.686424255371094,-79.63061487951944,,,,WEN3218 ,True,False,False,3414,144.78,,1656331327.942,1656331328.854
1656331330,a70812,43.57502746582031,-79.69878440679503,134.41172466704325,182.63243486898648,11.05408,JIA5117 ,False,False,False,0546,1432.5600000000002,1432.5600000000002,1656331329.647,1656331329.987
1656331330,c082c8,43.694768356064614,-79.63799612862726,0.0,0.0,0.0,RAG200  ,False,False,False,6337,144.78,137.16,1656331329.823,1656331329.874
1656331330,c06973,43.95075988769531,-80.27652474336844,53.93817156793552,32.93223104134667,0.97536,CGNYG   ,False,False,False,1200,899.1600000000001,899.1600000000001,1656331329.268,1656331329.824
1656331330,c1e7e7,43.66703796386719,-79.62301387343297,,,,MTC25   ,True,False,False,,,,1656331322.003,1656331322.003
1656331340,ac71e7,43.66209411621094,-79.61645081985824,79.35455032738818,227.10165432767127,10.72896,AAL1746 ,False,False,False,2237,198.12,182.88,1656331339.764,1656331339.979
1656331340,c06973,43.95487976074219,-80.2730755473292,53.41554076029949,28.786618310014042,0.65024,CGNYG   ,False,False,False,1200,906.7800000000001,906.7800000000001,1656331339.406,1656331339.813
1656331340,c1e7e7,43.667046498444115,-79.6230043683733,,,,MTC25   ,True,False,False,,,,1656331337.232,1656331337.232
1656331340,a70812,43.562466896186436,-79.69796316964289,140.42813590876568,175.16663424328013,8.45312,JIA5117 ,False,False,False,0546,1554.48,1554.48,1656331339.698,1656331339.945
1656331340,c082c8,43.694768356064614,-79.63799612862726,0.0,0.0,0.0,RAG200  ,False,False,False,6337,144.78,137.16,1656331339.89,1656331339.89
1656331340,c01d3c,43.675123311705505,-79.6170861380441,,,,WSW748  ,True,False,False,0533,,,1656331339.136,1656331339.136
1656331340,c07f2e,43.68656352414923,-79.63000161307201,,,,WEN3218 ,True,False,False,3414,144.78,,1656331338.715,1656331338.827
1656331340,a1094c,43.282362081236755,-79.31913103376115,146.55876648398382,309.44506307986455,-7.80288,EDV4942 ,False,False,False,7135,3832.86,3893.82,1656331339.648,1656331339.978
1656331340,c08048,43.53867870266154,-79.55278669084822,167.39678917335547,92.81843978084812,19.832320000000003,HRT119  ,False,False,False,6320,2857.5,2903.22,1656331339.908,1656331339.977
1656331340,a6f280,43.75430866823358,-79.54833984375,85.4921730853118,225.73139575309756,-4.8768,LXJ547  ,False,False,False,4123,678.1800000000001,662.94,1656331339.925,1656331339.976
1656331340,c066f4,43.68161734888109,-79.61554936000279,,,,ACA402  ,True,False,False,2214,144.78,,1656331333.653,1656331337.853
1656331340,c07eda,43.87298583984375,-79.63031147801598,144.22426300582387,92.86240522611176,-12.354560000000001,WJA520  ,False,False,False,7165,1821.18,1828.8,1656331339.976,1656331339.976
1656331340,a162fc,43.78656936904131,-79.00994437081476,212.11381429851684,46.080924186660695,-11.704320000000001,N189K   ,False,False,False,6640,3901.44,3931.92,1656331339.784,1656331339.826
1656331340,c05bd5,43.67786407470703,-79.62063456690589,,,,ACA604  ,True,False,False,3276,,,1656331338.556,1656331338.556
1656331340,c0371f,43.64812301377118,-79.90206037248885,168.22397460978172,332.10272896905235,14.955520000000002,WJA701  ,False,False,False,2244,3467.1000000000004,3497.5800000000004,1656331339.979,1656331339.979
1656331340,c060b3,43.41242980957031,-79.14882926053775,118.37690678558072,339.12338153626536,-5.52704,POE118  ,False,False,False,4361,1356.3600000000001,1371.6000000000001,1656331339.551,1656331339.905
1656331340,c063c3,43.67572849079714,-80.17403738839289,92.12139385547191,178.39997528485225,-2.60096,CGLUG   ,False,False,False,0654,1066.8,1059.18,1656331339.812,1656331339.89
1656331340,c1e847,43.66216278076172,-79.61142074230106,,,,BMN74   ,True,False,False,,,,1656331338.044,1656331338.044
1656331340,c04167,43.97571111129502,-79.54180036272322,91.01443452528176,317.29061004263855,4.8768,CFYTY   ,False,False,False,6353,5821.68,5935.9800000000005,1656331339.826,1656331339.826
1656331340,c038ac,43.67961502075195,-79.61788798487464,,,,ACA185  ,True,False,False,,,,1656331334.823,1656331334.823
1656331340,c01e28,43.69683837890625,-79.6311418400254,74.24052568770198,226.68468431789628,-4.22656,ACA401  ,False,False,False,1076,182.88,175.26,1656331339.889,1656331339.978
1656331340,aa395b,43.11561196537341,-79.28989955357144,194.06066015757685,271.97493401088195,0.0,SKW3017 ,False,False,False,1150,10972.800000000001,11346.18,1656331339.812,1656331339.979
1656331340,78149e,43.68129148321636,-79.64966910226002,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,144.78,,1656331336.274,1656331339.89
1656331340,c1e95a,43.68787862486758,-79.62328229631696,,,,SWP269  ,True,False,False,,,,1656331336.429,1656331336.429
1656331340,c1e805,43.672428131103516,-79.66143408487011,,,,MTC27   ,True,False,False,,,,1656331310.182,1656331310.182
1656331340,c1e865,43.6944465637207,-79.64085068813591,,,,SAF208  ,True,False,False,,,,1656331322.526,1656331323.588
1656331340,c0636a,43.631011962890625,-79.38899550327034,52.546368854335576,251.74243692461025,-4.22656,POE532  ,False,False,False,5537,60.96,45.72,1656331337.233,1656331337.91
1656331340,a73db7,43.141387939453125,-79.7431768373001,123.81332274869965,274.289153328819,0.0,N566FF  ,False,False,False,3413,9144.0,9441.18,1656331339.891,1656331339.986
1656331340,c040c5,43.67684555053711,-79.60378779921422,,,,ROU1790 ,True,False,False,2231,152.4,,1656331339.35,1656331339.698
1656331340,c1e7e3,43.66831970214844,-79.60410716921785,,,,RED3    ,True,False,False,,,,1656331329.763,1656331329.763
1656331350,c1e7e3,43.66831970214844,-79.60410716921785,,,,RED3    ,True,False,False,,,,1656331348.94,1656331348.94
1656331350,c07eda,43.872272038863876,-79.61268833705356,144.82306742721616,93.46207305613511,-13.980160000000001,WJA520  ,False,False,False,7165,1699.26,1699.26,1656331349.987,1656331349.987
1656331350,c066f4,43.681617736816406,-79.61554061534792,,,,ACA402  ,True,False,False,2214,,,1656331348.362,1656331348.362
1656331350,c01d3c,43.6744599423166,-79.61621965680803,,,,WSW748  ,True,False,False,0533,,,1656331348.923,1656331348.923
1656331350,c1e7e7,43.667046498444115,-79.6230043683733,,,,MTC25   ,True,False,False,,,,1656331337.232,1656331342.642
1656331350,c082c8,43.694768356064614,-79.63799612862726,0.0,0.0,0.0,RAG200  ,False,False,False,6337,144.78,137.16,1656331349.86,1656331349.978
1656331350,a1094c,43.29093933105469,-79.33310575263442,147.56295052425142,311.74965685466333,-7.80288,EDV4942 ,False,False,False,7135,3764.28,3817.6200000000003,1656331349.798,1656331349.987
1656331350,a70812,43.54933916512182,-79.69645908900668,144.5294688465828,175.30410380476624,6.1772800000000005,JIA5117 ,False,False,False,0546,1607.8200000000002,1607.8200000000002,1656331349.906,1656331349.987
1656331350,ac71e7,43.65724182128906,-79.62347695993822,78.21748415627361,225.79942411331754,13.004800000000001,AAL1746 ,False,False,False,2237,327.66,312.42,1656331349.694,1656331349.978
1656331350,a6f280,43.7490234375,-79.55577051916788,86.58873473739457,225.96286362563623,-4.8768,LXJ547  ,False,False,False,4123,632.46,624.84,1656331349.632,1656331349.978
1656331350,c06973,43.95937127582097,-80.26997157505582,52.70980269996966,24.81419699053515,0.65024,CGNYG   ,False,False,False,1200,914.4000000000001,914.4000000000001,1656331349.907,1656331349.979
1656331350,c07f2e,43.686505333851954,-79.62936401367188,,,,WEN3218 ,True,False,False,3414,,,1656331349.137,1656331349.137
1656331350,c08048,43.53785705566406,-79.53207326489826,172.10208684096108,93.25583177253638,14.630400000000002,HRT119  ,False,False,False,6320,3032.76,3086.1000000000004,1656331349.937,1656331349.987
1656331350,c040c5,43.67764663696289,-79.60262209870092,,,,ROU1790 ,True,False,False,2231,,,1656331349.906,1656331349.906
1656331350,c0636a,43.62935082387116,-79.39572470528736,45.39075586310235,252.1811110854772,-1.6256000000000002,POE532  ,True,False,False,5537,,,1656331349.392,1656331349.392
1656331350,a73db7,43.14216613769531,-79.75799560546875,123.26275771171827,274.0685796768454,0.0,N566FF  ,False,False,False,3413,9144.0,9441.18,1656331349.693,1656331349.937
1656331350,c05bd5,43.67746256165585,-79.62011064801897,,,,ACA604  ,True,False,False,3276,,,1656331349.789,1656331349.789
1656331350,c0371f,43.66153005826271,-79.91167340959822,170.73961580309555,332.35402463626133,14.305280000000002,WJA701  ,False,False,False,2244,3604.26,3634.7400000000002,1656331349.906,1656331349.978
1656331350,c060b3,43.4227294921875,-79.15419467659882,117.71328601170538,339.2681115079171,-4.8768,POE118  ,False,False,False,4361,1303.02,1310.6399999999999,1656331349.906,1656331349.998
1656331350,c063c3,43.66758728027344,-80.17375147619913,91.59415016042892,178.71267105847497,-2.27584,CGLUG   ,False,False,False,0654,1043.94,1036.3200000000002,1656331349.632,1656331349.906
1656331350,a162fc,43.79974365234375,-78.9911106654576,209.91899869780647,45.89362253443884,-11.05408,N189K   ,False,False,False,6640,3794.76,3817.6200000000003,1656331349.752,1656331349.979
1656331350,aa395b,43.115478515625,-79.3140074264171,194.51494319056374,268.63607246839706,-0.32512,SKW3017 ,False,False,False,1150,10980.42,11353.8,1656331349.906,1656331349.998
1656331350,78149e,43.681978128724175,-79.64867183140348,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,144.78,,1656331347.053,1656331349.978
1656331350,c1e95a,43.68771569203522,-79.62339673723493,,,,SWP269  ,True,False,False,,,,1656331341.538,1656331341.538
1656331350,c1e865,43.6944465637207,-79.64085068813591,,,,SAF208  ,True,False,False,,,,1656331322.526,1656331323.588
1656331350,c038ac,43.67961502075195,-79.61788798487464,,,,ACA185  ,True,False,False,,,,1656331344.824,1656331344.824
1656331350,c1e847,43.66250765525688,-79.61064474923268,,,,BMN74   ,True,False,False,,,,1656331344.527,1656331344.527
1656331350,c1e805,43.672428131103516,-79.66143408487011,,,,MTC27   ,True,False,False,,,,1656331310.182,1656331310.182
1656331350,c01e28,43.69225453522245,-79.63779994419644,73.86706475078668,226.4109408203827,-0.97536,ACA401  ,False,False,False,1076,137.16,137.16,1656331349.689,1656331349.747
1656331350,c04167,43.98148358878443,-79.54918997628351,91.7413914859758,317.27244973278295,4.8768,CFYTY   ,False,False,False,6353,5867.400000000001,5981.700000000001,1656331349.139,1656331349.978
